"CMS Certification Number (CCN)","Provider Name","Address Line 1",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code",Score,Footnote,"Start Date","End Date","Measure Date Range",LOCATION1
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_005_02_DTC_VOLUME,165,-,10/01/2022,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_006_01_MSPB_NUMB,156,-,10/01/2022,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_006_01_MSPB_SCORE,0.97,-,10/01/2022,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_007_02_DENOMINATOR,93,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_007_02_NUMERATOR,93,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_007_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_013_02_DENOMINATOR,93,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_013_02_NUMERATOR,2,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_013_02_OBS_RATE,2.15,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_024_06_DENOMINATOR,64,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_024_06_NUMERATOR,33,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_024_06_OBS_RATE,51.56,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_025_06_DENOMINATOR,64,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_025_06_NUMERATOR,41,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_025_06_OBS_RATE,64.06,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_038_02_DENOMINATOR,93,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_038_02_NUMERATOR,0,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_038_02_OBS_RATE,0.00,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_038_02_ADJ_RATE,0.00,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_NUMBER,10,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_VOLUME,87,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_OBS_RATE,11.49,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_RS_RATE,8.36,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_RS_RATE_2_5,4.70,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_RS_RATE_97_5,11.65,-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_040_02_DENOMINATOR,247,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_040_02_NUMERATOR,3,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_040_02_OBS_RATE,1.21,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_041_01_DENOMINATOR,262,-,10/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_041_01_NUMERATOR,35,-,10/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_041_01_OBS_RATE,13.36,-,10/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_042_02_DENOMINATOR,64,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_042_02_NUMERATOR,40,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_042_02_OBS_RATE,62.50,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_043_02_DENOMINATOR,25,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_043_02_NUMERATOR,25,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_043_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_044_02_DENOMINATOR,44,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_044_02_NUMERATOR,44,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_044_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_045_01_DENOMINATOR,47,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_045_01_NUMERATOR,13,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075044,"APPLE REHAB FARMINGTON VALLEY","269 FARMINGTON AVE",PLAINVILLE,CT,06062,Capitol,(860)747-1637,1,S_045_01_OBS_RATE,27.66,-,01/01/2025,03/31/2025,-,"269 FARMINGTON AVE, PLAINVILLE, CT, 06062"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_OBS,13.00,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_OBS_READM,13,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_RSRR,10.97,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_RSRR_2_5,8.16,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_RSRR_97_5,15.17,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_004_01_PPR_PD_VOLUME,100,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_NUMBER,41,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_OBS_RATE,49.40,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_RS_RATE,57.67,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_RS_RATE_2_5,47.68,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_RS_RATE_97_5,68.80,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_005_02_DTC_VOLUME,83,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_006_01_MSPB_NUMB,89,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_006_01_MSPB_SCORE,0.99,-,10/01/2022,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_007_02_DENOMINATOR,41,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_007_02_NUMERATOR,41,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_007_02_OBS_RATE,100.00,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_013_02_DENOMINATOR,41,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_013_02_NUMERATOR,0,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_013_02_OBS_RATE,0.00,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_024_06_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_024_06_NUMERATOR,15,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_024_06_OBS_RATE,53.57,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_025_06_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_025_06_NUMERATOR,11,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_025_06_OBS_RATE,39.29,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_038_02_DENOMINATOR,41,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_038_02_NUMERATOR,2,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_038_02_OBS_RATE,4.88,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_038_02_ADJ_RATE,4.45,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_NUMBER,3,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_VOLUME,41,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_OBS_RATE,7.32,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_RS_RATE,6.95,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_RS_RATE_2_5,4.42,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_RS_RATE_97_5,11.05,-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_040_02_DENOMINATOR,178,-,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_040_02_NUMERATOR,3,-,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_040_02_OBS_RATE,1.69,-,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_041_01_DENOMINATOR,218,-,10/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_041_01_NUMERATOR,71,-,10/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_041_01_OBS_RATE,32.57,-,10/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_042_02_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_042_02_NUMERATOR,13,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_042_02_OBS_RATE,46.43,-,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_043_02_DENOMINATOR,13,9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_043_02_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_043_02_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_044_02_DENOMINATOR,13,9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_044_02_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_044_02_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_045_01_DENOMINATOR,17,9,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_045_01_NUMERATOR,"Not Available",9,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
075047,"HEWITT HEALTH & REHABILITATION CENTER, INC","45 MALTBY STREET",SHELTON,CT,06484,"Greater Bridgeport",(203)924-4671,1,S_045_01_OBS_RATE,"Not Available",9,01/01/2025,03/31/2025,-,"45 MALTBY STREET, SHELTON, CT, 06484"
